MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.009766	s	2/4/2020 10:16:38 AM
Axial Displacement	Axial Force	Time	Axial Extensometer
mm	N	s	mm
1.6930729	54465.668	10.18457	0.28983018
1.6949997	54507.105	10.194336	0.29016247
1.6955986	54537.777	10.204102	0.29044133
1.6987771	54578.234	10.213867	0.29060924
1.7002344	54612.813	10.223633	0.29098278
1.7025993	54648.824	10.233398	0.2911174
1.7020895	54683.277	10.243164	0.29147622
1.7042444	54720.887	10.25293	0.29175854
1.7060862	54757.621	10.262695	0.29207769
1.7079904	54795.656	10.272461	0.29237428
1.7097026	54829.305	10.282227	0.29259157
1.709792	54870.426	10.291992	0.29295158
1.7131805	54906.254	10.301758	0.29320848
1.7140836	54943.367	10.311523	0.29346856
1.715067	54979.867	10.321289	0.29381031
1.7177627	55019.887	10.331055	0.29408637
1.719363	55053.02	10.34082	0.2943413
1.720892	55094.789	10.350586	0.29461583
1.7227962	55128.711	10.360352	0.29490405
1.7243609	55170.816	10.370117	0.29523239
1.7264531	55202.945	10.379883	0.29559568
1.7275617	55247.305	10.389648	0.29588184
1.7290235	55282.695	10.399414	0.29615372
1.7302215	55320.316	10.40918	0.29643637
1.7319739	55352.371	10.418945	0.2967369
1.7351344	55393.883	10.428711	0.29702938
1.7363324	55425.188	10.438477	0.29725212
1.7376647	55462.629	10.448242	0.29756075
1.7392025	55492.852	10.458008	0.29787076
1.7419696	55532.836	10.467773	0.29807979
1.741679	55567.219	10.477539	0.298444
1.7451837	55602.055	10.487305	0.29876685
1.7451928	55629.02	10.49707	0.29898673
1.7471061	55665.742	10.506836	0.29922384
1.7484651	55695.672	10.516602	0.29954332
1.751183	55732.68	10.526367	0.29977944
1.753217	55765.57	10.536133	0.30009562
1.752846	55798.559	10.545898	0.30043918
1.7551661	55828.754	10.555664	0.30062026
1.7570748	55865.605	10.56543	0.30093855
1.7588899	55893.781	10.575195	0.30122679
1.7596364	55933.047	10.584961	0.30144784
1.762502	55963.902	10.594727	0.30183226
1.7647058	56002.012	10.604492	0.30204317
1.7656177	56034.938	10.614258	0.30228305
1.7665207	56069.063	10.624023	0.3026607
1.7687068	56105.48	10.633789	0.30286679
1.769887	56136.738	10.643555	0.30315825
1.7718047	56169.852	10.65332	0.30344084
1.7736151	56210.453	10.663086	0.30374941
1.7751083	56239.914	10.672852	0.30397308
1.7759397	56273.863	10.682617	0.3042565
1.7784789	56309.414	10.692383	0.30456465
1.7797798	56346.801	10.702148	0.30488932
1.7816305	56379.133	10.711914	0.30516651
1.7832488	56414.453	10.72168	0.30544418
1.7843976	56445.297	10.731445	0.30574071
1.786624	56484.93	10.741211	0.30593184
